id_programa,nombre_programa
11121,TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR SALUD OCUPACIONAL
11122,TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR SEGURIDAD EN EL TRABAJO
11123,TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR TECNICO DE TELECOMUNICACIONES
11124,TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR TÉCNICO EN SISTEMAS
11125,TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIAR VETERINARIO
11126,"TÉCNICO LABORAL POR COMPETENCIAS EN AUXILIARES CONTABLES ,DE TESORERÍA Y FINANCIEROS"
11127,TÉCNICO LABORAL POR COMPETENCIAS EN AVALUADOR Y LIQUIDADOR DE SEGUROS
11128,TÉCNICO LABORAL POR COMPETENCIAS EN AVALUO RURAL
11129,TÉCNICO LABORAL POR COMPETENCIAS EN AVALUO URBANO
11130,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE DE COCICNA Y CAFETERIA
11131,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE DE ELECTRICIDAD
11132,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE ELECTRICISTA AUTOMOTRIZ
11133,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE EN PRODUCCIÓN EN POZOS DE PETROLEO Y GAS
11134,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE PRODUCCION POZOS PETROLEO Y GAS
11135,TÉCNICO LABORAL POR COMPETENCIAS EN AYUDANTE TECNICO EN OBRA CIVIÑ
11136,TÉCNICO LABORAL POR COMPETENCIAS EN BANCA Y SEGUROS
11137,TÉCNICO LABORAL POR COMPETENCIAS EN BANCA Y SERVICIOS FINANCIEROS
11138,TÉCNICO LABORAL POR COMPETENCIAS EN BARBERIA
11139,TÉCNICO LABORAL POR COMPETENCIAS EN BARISTA
11140,TÉCNICO LABORAL POR COMPETENCIAS EN BELLEZA
11141,TÉCNICO LABORAL POR COMPETENCIAS EN BELLEZA INTEGRAL
11142,TÉCNICO LABORAL POR COMPETENCIAS EN BELLEZA Y PELUQUERIA
11143,"TÉCNICO LABORAL POR COMPETENCIAS EN BODEGA, ALMACÉN Y CENTROS DE DISTRIBUCIÓN"
11144,TÉCNICO LABORAL POR COMPETENCIAS EN BOMBERO
11145,TÉCNICO LABORAL POR COMPETENCIAS EN BOMBEROS UNO (1)
11146,TÉCNICO LABORAL POR COMPETENCIAS EN CALL CENTER
11147,TÉCNICO LABORAL POR COMPETENCIAS EN CALL CENTER Y SERVICIO AL CLIENTE
11148,TÉCNICO LABORAL POR COMPETENCIAS EN CHEF
11149,TÉCNICO LABORAL POR COMPETENCIAS EN CHEF DE ALTA COCINA
11150,TÉCNICO LABORAL POR COMPETENCIAS EN CHEF DE COCINA
11151,"TÉCNICO LABORAL POR COMPETENCIAS EN CINE, TELEVISION Y ARTES ESCENICAS"
11152,TÉCNICO LABORAL POR COMPETENCIAS EN COCINA
11153,TÉCNICO LABORAL POR COMPETENCIAS EN COCINA - CHEF
11154,TÉCNICO LABORAL POR COMPETENCIAS EN COCINA CON ÉNFASIS EN PASTELERIA
11155,TÉCNICO LABORAL POR COMPETENCIAS EN COCINA INTERNACIONAL
11156,TÉCNICO LABORAL POR COMPETENCIAS EN COCINERO CHEF
11157,TÉCNICO LABORAL POR COMPETENCIAS EN COCINERO DE COCINA INTERNACIONAL
11158,TÉCNICO LABORAL POR COMPETENCIAS EN COMERCIO EXTERIOR
11159,TÉCNICO LABORAL POR COMPETENCIAS EN COMERCIO EXTERIOR Y VENTA DE PRODUCTOS AGROINDUSTRIALES
11160,TÉCNICO LABORAL POR COMPETENCIAS EN COMPUTADORES
11161,TÉCNICO LABORAL POR COMPETENCIAS EN COMUNICACION SOCIAL Y PERIODISMO
11162,TÉCNICO LABORAL POR COMPETENCIAS EN COMUNICACIONES PARA RADIO Y TELEVISIÓN
11163,TÉCNICO LABORAL POR COMPETENCIAS EN COMUNICACIONES Y PRODUCCIÓN EN MEDIOS
11164,TÉCNICO LABORAL POR COMPETENCIAS EN CONFECCION EN SERIE Y MANEJO DE MAQUINAS INDUSTRIALES
11165,TÉCNICO LABORAL POR COMPETENCIAS EN CONFECCIÓN Y DISEÑO DE MODAS
11166,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCION
11167,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCION Y ENSAMBLE DE COMPONENTES ELECTRÓNICOS
11168,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCIONES CIVILES
11169,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCIÓN
11170,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCIÓN DE EDIFICACIONES
11171,TÉCNICO LABORAL POR COMPETENCIAS EN CONSTRUCCIÓN DE ESTRUCTURAS EN CONCRETO
11172,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD
11173,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD COMERCIAL
11174,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD DE OPERACIONES COMERCIALES Y FINANCIERAS
11175,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD EMPRESARIAL SISTEMATIZADA
11176,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD SISTEMATIZADA
11177,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD SISTEMATIZADA NIF.
11178,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIDAD Y FINANZAS
11179,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIZACIÓN DE OPERACIONES
11180,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABILIZACIÓN DE OPERACIONES COMERCIALES Y FINANCIERAS
11181,TÉCNICO LABORAL POR COMPETENCIAS EN CONTABLE Y FINANCIERO
11182,TÉCNICO LABORAL POR COMPETENCIAS EN CONTROL VIAL
11183,TÉCNICO LABORAL POR COMPETENCIAS EN CONTROL Y EDUCACION VIAL
11184,TÉCNICO LABORAL POR COMPETENCIAS EN CONTROL Y SEGURIDAD VIAL
11185,TÉCNICO LABORAL POR COMPETENCIAS EN COORDINACIÓN LOGÍSTICA Y OPERACIONES PORTUARIAS
11186,TÉCNICO LABORAL POR COMPETENCIAS EN CORTE DE CABELLO Y BARBERÍA
11187,TÉCNICO LABORAL POR COMPETENCIAS EN CORTE Y ESTETICA CAPILAR
11188,TÉCNICO LABORAL POR COMPETENCIAS EN CORTE Y QUÍMICOS CAPILARES
11189,TÉCNICO LABORAL POR COMPETENCIAS EN COSECHA DE PALMA DE ACEITE
11190,TÉCNICO LABORAL POR COMPETENCIAS EN COSECHA Y BENEFICIOS DE CAFES ESPECIALES
11191,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIA
11192,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIA INTEGRAL
11193,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIA Y ESTETICA
11194,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIA Y ESTETICA INTEGRAL
11195,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIA Y ESTÉTICA INTEGRAL
11196,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGIS Y ESTETICA INTEGRAL
11197,TÉCNICO LABORAL POR COMPETENCIAS EN COSMETOLOGÍA  Y ESTÉTICA  INTEGRAL
11198,TÉCNICO LABORAL POR COMPETENCIAS EN CREACIÓN DE EMPRESA Y SU PLAN DE NEGOCIOS
11199,TÉCNICO LABORAL POR COMPETENCIAS EN CRIMINALÍSTICA Y CIENCIAS FORENSES
11200,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO AL ADULTO MAYOR
11201,"TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO COSMETICO, ESTETICO MANOS Y PIES"
11202,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO DE MANOS Y PIES
11203,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO DE NIÑOS
11204,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO ESTETICO DE MANOS Y PIES
11205,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO ESTÉTICO DE MANOS PIES
11206,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO ESTÉTICO DE MANOS Y PIES
11207,TÉCNICO LABORAL POR COMPETENCIAS EN CUIDADO ESTÉTICO EN MANOS Y PIES
11208,TÉCNICO LABORAL POR COMPETENCIAS EN DEMOSTRADOR IMPULSADOR DE VENTAS
11209,TÉCNICO LABORAL POR COMPETENCIAS EN DESARROLLO COMUNITARIO
11210,TÉCNICO LABORAL POR COMPETENCIAS EN DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES
11211,TÉCNICO LABORAL POR COMPETENCIAS EN DESARROLLO DE SOFTWARE
11212,TÉCNICO LABORAL POR COMPETENCIAS EN DESARROLLO DE SOFTWARE Y APLICACIONES PARA DISPOSITIVOS MOVILES
11213,TÉCNICO LABORAL POR COMPETENCIAS EN DIBUJO ARQUITECTONICO Y OBRAS CIVILES
11214,TÉCNICO LABORAL POR COMPETENCIAS EN DIBUJO ARQUITECTÓNICO DIGITAL CON ENFASIS EN DISEÑO DE ESPACIOS INTERIORES
11215,TÉCNICO LABORAL POR COMPETENCIAS EN DIBUJO MECÁNICO INSDUSTRIAL
11216,TÉCNICO LABORAL POR COMPETENCIAS EN DIGITACION Y SISTEMATIZACION DE DATOS
11217,TÉCNICO LABORAL POR COMPETENCIAS EN DIGITACIÓN
11218,TÉCNICO LABORAL POR COMPETENCIAS EN DIGITACIÓN EN SISTEMAS
11219,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO CREATIVO Y MULTIMEDIA
11220,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO DE MODA
11221,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO DE MODAS
11222,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO DE PROCESOS INDUSTRIALES
11223,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRAFICO
11224,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRAFICO CON ENFASIS EN MARKETING DIGITAL
11225,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRAFICO Y PUBLICIDAD
11226,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRÁFICO Y GESTIÓN MULTIMEDIA
11227,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRÁFICO Y PAGINAS WEB
11228,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRÁFICO Y PUBLICIDAD.
11229,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRÁFICO Y PUBLICITARIO
11230,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO GRÁFICOS
11231,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO TEXTIL
11232,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO Y CONFECCION
11233,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO Y DIBUJO COMPUTARIZADO
11234,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO Y ELABORACIÓN DE VESTUARIO PARA LAS ARTES Y LA CULTURA
11235,TÉCNICO LABORAL POR COMPETENCIAS EN DISEÑO Y MARKETING DIGITAL
11236,TÉCNICO LABORAL POR COMPETENCIAS EN DOCENCIA EN PREESCOLAR
11237,TÉCNICO LABORAL POR COMPETENCIAS EN EBANISTERÍA
11238,TÉCNICO LABORAL POR COMPETENCIAS EN ECOTURISMO
11239,TÉCNICO LABORAL POR COMPETENCIAS EN EDUCACION PREESCOLAR
11240,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUCION DE DANZA
11241,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUCIÓN DE LAS ARTES GRÁFICAS
11242,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUCIÓN DE LAS ARTES VISUALES
11243,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUCIÓN DE LAS DANZAS
11244,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUCIÓN MUSICAL
11245,TÉCNICO LABORAL POR COMPETENCIAS EN EJECUTIVO DE VENTAS
11246,TÉCNICO LABORAL POR COMPETENCIAS EN EL CUIDADO ESTÉTICO DE MANOS Y PIES
11247,TÉCNICO LABORAL POR COMPETENCIAS EN EL CULTIVO DE LA CAÑA DE AZUCAR
11248,TÉCNICO LABORAL POR COMPETENCIAS EN EL CURSO DE BOMBEROS II
11249,TÉCNICO LABORAL POR COMPETENCIAS EN ELABORACION DE OBJETOS ARTESANALES
11250,TÉCNICO LABORAL POR COMPETENCIAS EN ELABORACIÓN DE ALIMENTOS Y BEBIDAS
11251,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICIDAD
11252,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICIDAD INDUSTRIAL
11253,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICIDAD Y ELECTROMECÁNICA
11254,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICIDAD Y ELECTRONICA
11255,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA DE SISTEMA DE ENERGÌA ELÈCTRICA
11256,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA DOMICILARIA
11257,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA INDUSTRIAL
11258,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA INSTALADOR DE REDES INTERNAS
11259,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRICISTA RESIDENCIAL
11260,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTROMECANICA INDUSTRIAL
11261,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRONICA
11262,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRONICA DIGITAL
11263,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRONICA Y TELECOMUNICACIONES
11264,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRONICA YCOMUNICACIONES
11265,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRÒNICA E INSTRUMENTACIÒN
11266,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRÓNICA Y COMUNICACIONES
11267,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRÓNICA Y MANTENIMIENTO DE COMPUTADORES
11268,TÉCNICO LABORAL POR COMPETENCIAS EN ELECTRÓNICA Y TELECUMUNICACIONES
11269,TÉCNICO LABORAL POR COMPETENCIAS EN EMPLEADO DE RECEPCIÒN HOTELERA
11270,TÉCNICO LABORAL POR COMPETENCIAS EN EMPRENDIMIENTO Y SERVICIOS SOLIDARIOS
11271,TÉCNICO LABORAL POR COMPETENCIAS EN EMSAMBLE Y MANTENIMIENTO DE COMPUTADORES
11272,TÉCNICO LABORAL POR COMPETENCIAS EN EN DESPACHADOR DE AERONAVES -DPA
11273,TÉCNICO LABORAL POR COMPETENCIAS EN ENCHAPES EN CERÁMICA
11274,TÉCNICO LABORAL POR COMPETENCIAS EN ENSAMBLE Y MANTENIMIENTO DE COMPUTADORES
11275,TÉCNICO LABORAL POR COMPETENCIAS EN ENSAMBLE Y MANTENIMIENTO DE EQUIPOS DE COMPUTO
11276,"TÉCNICO LABORAL POR COMPETENCIAS EN ENSAMBLE, REDES Y PROGRAMACION WEB."
11277,TÉCNICO LABORAL POR COMPETENCIAS EN ENTRENAMIENTO DEPORTIVO
11278,TÉCNICO LABORAL POR COMPETENCIAS EN ENTRENAMIENTO DEPORTIVO CON ENFASIS EN FUTBOL
11279,TÉCNICO LABORAL POR COMPETENCIAS EN ENTRENAMIENTO DEPORTIVO Y PREPARACION FISICA
11280,TÉCNICO LABORAL POR COMPETENCIAS EN ESTADISTICA HOSPITALARIA
11281,TÉCNICO LABORAL POR COMPETENCIAS EN ESTETICA FACIAL Y CORPORAL
11282,TÉCNICO LABORAL POR COMPETENCIAS EN ESTETICA Y BELLEZA
11283,TÉCNICO LABORAL POR COMPETENCIAS EN ESTILISMO CAPILAR
11284,TÉCNICO LABORAL POR COMPETENCIAS EN ESTILISTA ESTETICISTA Y AFINES
11285,TÉCNICO LABORAL POR COMPETENCIAS EN ESTILISTA INTEGRAL
11286,TÉCNICO LABORAL POR COMPETENCIAS EN ESTILISTA NIVEL AVANZADO
11287,TÉCNICO LABORAL POR COMPETENCIAS EN ESTÉTICA FACIAL Y CAPILAR
11288,TÉCNICO LABORAL POR COMPETENCIAS EN ESTÉTICA INTEGRAL
11289,TÉCNICO LABORAL POR COMPETENCIAS EN ETIQUETA Y PROTOCOLO EMPRESARIAL
11290,TÉCNICO LABORAL POR COMPETENCIAS EN EXPRESIÓN PARA EL TEATRO
11291,TÉCNICO LABORAL POR COMPETENCIAS EN FABRICACIÓN DE CALZADO
11292,TÉCNICO LABORAL POR COMPETENCIAS EN FACILIDADES DE PRODUCCION DE POZOS DE HIDROCARBUROS
11293,TÉCNICO LABORAL POR COMPETENCIAS EN FORMACIÓN DEPORTIVA CON ÉNFASIS EN ARBITRAJE
11294,TÉCNICO LABORAL POR COMPETENCIAS EN FORMULACION Y EVALUACION DE PROYECTOS
11295,TÉCNICO LABORAL POR COMPETENCIAS EN FORMULACIÓN Y GESTIÓN DE PROYECTOS
11296,TÉCNICO LABORAL POR COMPETENCIAS EN GASTRONOMIA
11297,TÉCNICO LABORAL POR COMPETENCIAS EN GASTRONOMÍA NACIONAL E INTERNACIONAL
11298,TÉCNICO LABORAL POR COMPETENCIAS EN GERIATRIA Y GERONTOLOGIA
11299,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION  CONSERVACION DEL MEDIO AMBIENTE
11300,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION ADMINISTRATIVA
11301,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION ADMINISTRATIVA Y FINANCIERA
11302,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION ADMINISTRATIVA Y GERENCIAL
11303,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION AMBIENTAL
11304,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION CONTABLE Y FINANCIERA
11305,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION DE MERCADOS
11306,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION DEL TURISMO BILLINGUE
11307,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION DOCUMENTAL
11308,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION EMPRESARIAL
11309,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION FINANCIERA
11310,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION PUBLICA
11311,TÉCNICO LABORAL POR COMPETENCIAS EN GESTION Y CONSERVACIÓN DEL MEDIO AMBIENTE
11312,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÒN EMPRESARIAL
11313,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN  EMPRESARIAL
11314,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN ADMINISTRATIVA
11315,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN ADMINISTRATIVA Y FINANCIERA
11316,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN AMBIENTAL
11317,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN AMBIENTAL SOSTENIBLE
11318,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN AMBIENTAL Y CAMBIO CLIMÁTICO
11319,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN AMBIENTAL Y DESARROLLO SOSTENIBLE
11320,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN CONTABLE Y FINANCIERA
11321,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN EN DESARROLLO Y TRABAJO SOCIAL
11322,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN HOTELERA Y TURISTICA
11323,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN HUMANA
11324,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN LOGÍSTICA Y DE SERVICIOS
11325,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN SOCIAL Y COMUNITARIA
11326,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN SOCIAL Y COMUNITARIA.
11327,TÉCNICO LABORAL POR COMPETENCIAS EN GESTIÓN Y CONSERVACIÓN DEL MEDIO AMBIENTE
11328,TÉCNICO LABORAL POR COMPETENCIAS EN GESTOR COMUNITARIO
11329,TÉCNICO LABORAL POR COMPETENCIAS EN GUIA DE ECOTURISMO
11330,TÉCNICO LABORAL POR COMPETENCIAS EN GUIA DE VIAJES Y TURISMO
11331,TÉCNICO LABORAL POR COMPETENCIAS EN GUIA Y TURISMO
11332,TÉCNICO LABORAL POR COMPETENCIAS EN HIGIENE Y SEGURIDAD INDUSTRIAL
11333,TÉCNICO LABORAL POR COMPETENCIAS EN HOGAR GERIATRICO
11334,TÉCNICO LABORAL POR COMPETENCIAS EN ILUSTRACIÓN
11335,TÉCNICO LABORAL POR COMPETENCIAS EN IMPULSADORA MERCADERISTA CON MANEJO DE CAJA REGISTRADORA
11336,TÉCNICO LABORAL POR COMPETENCIAS EN INFORMACIÓN TURÍSTICA Y PATRIMONIAL
11337,TÉCNICO LABORAL POR COMPETENCIAS EN INFORMATICA
11338,TÉCNICO LABORAL POR COMPETENCIAS EN INFORMÀTICA Y COMPUTACIÒN
11339,TÉCNICO LABORAL POR COMPETENCIAS EN INGLES
11340,"TÉCNICO LABORAL POR COMPETENCIAS EN INSPECCIÓN DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL."
11341,"TÉCNICO LABORAL POR COMPETENCIAS EN INSPECTOR DE SANIDAD, SEGURIDAD  Y SALUD OCUPACIONAL."
11342,TÉCNICO LABORAL POR COMPETENCIAS EN INSPECTOR SALUD Y SEGURIDAD OCUPACIONAL
11343,TÉCNICO LABORAL POR COMPETENCIAS EN INSPECTORES DE SANIDAD Y SALUD OCUPACIONAL HSE
11344,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACION DE REDES DE TELECOMUNICACIONES
11345,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACION DE SERVICIOS DE TELECOMUNICACIONES
11346,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACIONES DE REDES ELECTRICAS RESIDENCIALES E INDUSTRIALES
11347,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACIONES DE REDES Y MANTENIMIENTO DE COMPUTADORES
11348,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACIONES ELÉCTRICAS DE BAJA TENSION
11349,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACIONS ELECTRICAS  RESIDENCIALES
11350,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALACIÓN DE REDES Y COMUNICACIONES
11351,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALADOR DE PANELES SOLARES
11352,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALADOR DE REDES  DE TELECOMUNICACIONES
11353,TÉCNICO LABORAL POR COMPETENCIAS EN INSTALADOR DE REDES DE TELECOMUNICACIONES
11354,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUCTOR EN TRANSITO Y SEGURIDAD VIAL
11355,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUMENTACIÓN ELECTRÓNICA
11356,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUMENTACIÓN INDUSTRIAL
11357,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUMENTACIÓN Y AUTOMATIZACIÓN INDUSTRIAL
11358,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUMENTO MUSICAL ACORDEON
11359,TÉCNICO LABORAL POR COMPETENCIAS EN INSTRUMENTO MUSICAL PERCUSIÒN
11360,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACION CRIMINALISTICA Y JUDICIAL
11361,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACION JUDICIAL
11362,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACION JUDICIAL Y CRIMINALISTICA
11363,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACION JUDICIALY CRIMINALISTICA
11364,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACIÓN CRIMINALISTICA Y JUDICIAL
11365,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACIÓN JUDICIAL
11366,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACIÓN JUDICIAL Y CRIMINALISTA
11367,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGACIÓN JUDICIAL Y CRIMINALISTICA
11368,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGADOR ACCIDENTES DE TRÁNSITO
11369,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGADOR CRIMINALISTICO Y JUDICIAL
11370,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGADOR CRIMINALÍSTICO Y ADMINISTRATIVO JUDICIAL
11371,TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGADOR JUDICIAL
11372,"TÉCNICO LABORAL POR COMPETENCIAS EN INVESTIGADOR, CRIMINALISTICA Y JUDICIAL"
11373,TÉCNICO LABORAL POR COMPETENCIAS EN LEGALIZACIÓN DE LICENCIAS
11374,TÉCNICO LABORAL POR COMPETENCIAS EN LENGUAS MODERNAS
11375,TÉCNICO LABORAL POR COMPETENCIAS EN LEVANTAMIENTO DE INFORMACIÓN CATASTRAL
11376,TÉCNICO LABORAL POR COMPETENCIAS EN LINEA DE AVIACIONES
11377,TÉCNICO LABORAL POR COMPETENCIAS EN LOCUCION
11378,TÉCNICO LABORAL POR COMPETENCIAS EN LOCUCIÓN PARA RADIO Y TELEVISIÓN
11379,TÉCNICO LABORAL POR COMPETENCIAS EN LOCUCIÓN Y PERIODISMO
11380,TÉCNICO LABORAL POR COMPETENCIAS EN LOGISTICA COMERCIAL
11381,TÉCNICO LABORAL POR COMPETENCIAS EN LOGISTICA EMPRESARIAL
11382,TÉCNICO LABORAL POR COMPETENCIAS EN LOGISTICA Y MERCADEO DE PUNTO DE VENTA
11383,"TÉCNICO LABORAL POR COMPETENCIAS EN LOGISTICA, ALMACENAMIENTO Y CENTRO DE DISTRIBUCION"
11384,TÉCNICO LABORAL POR COMPETENCIAS EN LOGÍSTICA
11385,TÉCNICO LABORAL POR COMPETENCIAS EN LOGÍSTICA CON ÉNFASIS EN OPERACIONES PORTUARIAS
11386,TÉCNICO LABORAL POR COMPETENCIAS EN LOGÍSTICA DE PRODUCCION
11387,TÉCNICO LABORAL POR COMPETENCIAS EN LOGÍSTICA EMPRESARIAL
11388,TÉCNICO LABORAL POR COMPETENCIAS EN MACANICOS DE MOTO
11389,TÉCNICO LABORAL POR COMPETENCIAS EN MAMPOSTERÍA
11390,TÉCNICO LABORAL POR COMPETENCIAS EN MANEJO AMBIENTAL
11391,TÉCNICO LABORAL POR COMPETENCIAS EN MANEJO AMBIENTAL Y SANEAMIENTO BASICO
11392,TÉCNICO LABORAL POR COMPETENCIAS EN MANEJO DE ARCHIVOS Y GESTION DOCUMENTAL
11393,TÉCNICO LABORAL POR COMPETENCIAS EN MANEJO DE CAJA REGISTRADORA
11394,TÉCNICO LABORAL POR COMPETENCIAS EN MANEJO Y MANTENIMIENTO DE DRONES
11395,TÉCNICO LABORAL POR COMPETENCIAS EN MANICURE Y PEDICURE
11396,TÉCNICO LABORAL POR COMPETENCIAS EN MANICURISTA Y PEDICURISTA
